Entity,Code,Year,Oil production - TWh
OECD (EI),,1971,7875.827
OECD (EI),,1972,8050.8496
OECD (EI),,1973,8103.6235
OECD (EI),,1974,7830.504
OECD (EI),,1975,7623.9165
OECD (EI),,1976,7634.6714
OECD (EI),,1977,8116.0444
OECD (EI),,1978,8717.887
OECD (EI),,1979,9226.32
OECD (EI),,1980,9618.14
OECD (EI),,1981,9853.359
OECD (EI),,1982,10336.908
OECD (EI),,1983,10605.734
OECD (EI),,1984,11103.01
OECD (EI),,1985,11260.572
OECD (EI),,1986,11063.056
OECD (EI),,1987,11138.457
OECD (EI),,1988,11058.937
OECD (EI),,1989,10622.975
OECD (EI),,1990,10666.097
OECD (EI),,1991,10952.559
OECD (EI),,1992,11071.701
OECD (EI),,1993,11078.88
OECD (EI),,1994,11546.384
OECD (EI),,1995,11712.838
OECD (EI),,1996,12113.727
OECD (EI),,1997,12279.835
OECD (EI),,1998,12251.917
OECD (EI),,1999,12025.021
OECD (EI),,2000,12119.189
OECD (EI),,2001,11970.149
OECD (EI),,2002,12000.311
OECD (EI),,2003,11859.044
OECD (EI),,2004,11639.5
OECD (EI),,2005,11099.431
OECD (EI),,2006,10835.418
OECD (EI),,2007,10669.821
OECD (EI),,2008,10343.139
OECD (EI),,2009,10362.356
OECD (EI),,2010,10452.699
OECD (EI),,2011,10539.326
OECD (EI),,2012,11091.173
OECD (EI),,2013,11727.392
OECD (EI),,2014,12738.515
OECD (EI),,2015,13264.249
OECD (EI),,2016,12869.692
OECD (EI),,2017,13235.751
OECD (EI),,2018,14498.984
OECD (EI),,2019,15446.212
OECD (EI),,2020,14910.719
OECD (EI),,2021,14997.307
OECD (EI),,2022,15488.963
OPEC (EI),,1965,7998.7876
OPEC (EI),,1966,8794.916
OPEC (EI),,1967,9372.186
OPEC (EI),,1968,10454.688
OPEC (EI),,1969,11575.593
OPEC (EI),,1970,13020.559
OPEC (EI),,1971,14085.006
OPEC (EI),,1972,15000.872
OPEC (EI),,1973,17022.06
OPEC (EI),,1974,16928.94
OPEC (EI),,1975,14904.995
OPEC (EI),,1976,16878.639
OPEC (EI),,1977,17062.791
OPEC (EI),,1978,16232.731
OPEC (EI),,1979,16957.715
OPEC (EI),,1980,14700.218
OPEC (EI),,1981,12306.883
OPEC (EI),,1982,10486.962
OPEC (EI),,1983,9450.608
OPEC (EI),,1984,9175.857
OPEC (EI),,1985,8728.495
OPEC (EI),,1986,10124.356
OPEC (EI),,1987,10043.514
OPEC (EI),,1988,11356.726
OPEC (EI),,1989,12215.01
OPEC (EI),,1990,13100.789
OPEC (EI),,1991,13188.477
OPEC (EI),,1992,14227.945
OPEC (EI),,1993,14580.642
OPEC (EI),,1994,14851.832
OPEC (EI),,1995,15057.113
OPEC (EI),,1996,15452.746
OPEC (EI),,1997,15904.251
OPEC (EI),,1998,16863.688
OPEC (EI),,1999,16034.997
OPEC (EI),,2000,17019.271
OPEC (EI),,2001,16735.379
OPEC (EI),,2002,15636.744
OPEC (EI),,2003,16969.205
OPEC (EI),,2004,18658.174
OPEC (EI),,2005,19146.727
OPEC (EI),,2006,19422.8
OPEC (EI),,2007,19219.516
OPEC (EI),,2008,19826.857
OPEC (EI),,2009,18436.545
OPEC (EI),,2010,18736.771
OPEC (EI),,2011,19078.973
OPEC (EI),,2012,19900.527
OPEC (EI),,2013,19256.617
OPEC (EI),,2014,19197.572
OPEC (EI),,2015,20132.18
OPEC (EI),,2016,20764.275
OPEC (EI),,2017,20547.342
OPEC (EI),,2018,20421.203
OPEC (EI),,2019,19226.818
OPEC (EI),,2020,16989.1
OPEC (EI),,2021,17384.91
OPEC (EI),,2022,18669.754
Oceania,,1965,4.0263753
Oceania,,1966,5.1767683
Oceania,,1967,12.079125
Oceania,,1968,22.494122
Oceania,,1969,25.883842
Oceania,,1970,101.23458
Oceania,,1971,177.42035
Oceania,,1972,189.33647
Oceania,,1973,237.18723
Oceania,,1974,234.67719
Oceania,,1975,251.46202
Oceania,,1976,257.49902
Oceania,,1977,272.4299
Oceania,,1978,269.70963
Oceania,,1979,270.70334
Oceania,,1980,253.9847
Oceania,,1981,247.38208
Oceania,,1982,243.93092
Oceania,,1983,237.44705
Oceania,,1984,307.9994
Oceania,,1985,356.8411
Oceania,,1986,318.80838
Oceania,,1987,338.87204
Oceania,,1988,321.6083
Oceania,,1989,303.33276
Oceania,,1990,352.09924
Oceania,,1991,332.76974
Oceania,,1992,327.94684
Oceania,,1993,305.8865
Oceania,,1994,329.3391
Oceania,,1995,310.114
Oceania,,1996,326.40598
Oceania,,1997,346.43536
Oceania,,1998,328.0255
Oceania,,1999,319.4973
Oceania,,2000,431.37653
Oceania,,2001,399.1475
Oceania,,2002,396.66782
Oceania,,2003,343.3505
Oceania,,2004,299.85922
Oceania,,2005,294.55624
Oceania,,2006,268.95715
Oceania,,2007,286.4461
Oceania,,2008,285.7068
Oceania,,2009,280.429
Oceania,,2010,286.53317
Oceania,,2011,249.01212
Oceania,,2012,246.37004
Oceania,,2013,204.80865
Oceania,,2014,216.3719
Oceania,,2015,195.42087
Oceania,,2016,178.54611
Oceania,,2017,161.66644
Oceania,,2018,170.74864
Oceania,,2019,223.93333
Oceania,,2020,222.27069
Oceania,,2021,214.22488
Oceania,,2022,203.44319
Oman,OMN,1967,32.830685
Oman,OMN,1968,139.19073
Oman,OMN,1969,188.34445
Oman,OMN,1970,191.22433
Oman,OMN,1971,169.33722
Oman,OMN,1972,162.8705
Oman,OMN,1973,168.76125
Oman,OMN,1974,167.03331
Oman,OMN,1975,196.40814
Oman,OMN,1976,211.96268
Oman,OMN,1977,195.83217
Oman,OMN,1978,180.85677
Oman,OMN,1979,169.9132
Oman,OMN,1980,164.18195
Oman,OMN,1981,189.65233
Oman,OMN,1982,194.26015
Oman,OMN,1983,224.78691
Oman,OMN,1984,241.3637
Oman,OMN,1985,288.3003
Oman,OMN,1986,324.01086
Oman,OMN,1987,337.41425
Oman,OMN,1988,359.7082
Oman,OMN,1989,372.86066
Oman,OMN,1990,398.20364
Oman,OMN,1991,410.7192
Oman,OMN,1992,430.74744
Oman,OMN,1993,451.09174
Oman,OMN,1994,470.46494
Oman,OMN,1995,497.84766
Oman,OMN,1996,515.9607
Oman,OMN,1997,522.30286
Oman,OMN,1998,519.99896
Oman,OMN,1999,519.83264
Oman,OMN,2000,546.8981
Oman,OMN,2001,545.39197
Oman,OMN,2002,511.8564
Oman,OMN,2003,467.8142
Oman,OMN,2004,446.93564
Oman,OMN,2005,441.93256
Oman,OMN,2006,420.76874
Oman,OMN,2007,405.1641
Oman,OMN,2008,431.13528
Oman,OMN,2009,461.24155
Oman,OMN,2010,490.8049
Oman,OMN,2011,502.56876
Oman,OMN,2012,523.3463
Oman,OMN,2013,535.9359
Oman,OMN,2014,537.5265
Oman,OMN,2015,558.5997
Oman,OMN,2016,573.547
Oman,OMN,2017,553.1735
Oman,OMN,2018,556.1946
Oman,OMN,2019,550.4265
Oman,OMN,2020,536.27155
Oman,OMN,2021,544.56946
Oman,OMN,2022,598.33356
Peru,PER,1965,39.47414
Peru,PER,1966,39.47414
Peru,PER,1967,44.33245
Peru,PER,1968,46.28077
Peru,PER,1969,44.93974
Peru,PER,1970,44.923103
Peru,PER,1971,38.37081
Peru,PER,1972,40.13162
Peru,PER,1973,43.66005
Peru,PER,1974,47.611588
Peru,PER,1975,44.170933
Peru,PER,1976,46.95398
Peru,PER,1977,55.780968
Peru,PER,1978,92.051926
Peru,PER,1979,116.81149
Peru,PER,1980,119.1476
Peru,PER,1981,117.6083
Peru,PER,1982,118.88222
Peru,PER,1983,103.91183
Peru,PER,1984,112.52271
Peru,PER,1985,114.873924
Peru,PER,1986,108.23962
Peru,PER,1987,99.80385
Peru,PER,1988,86.47234
Peru,PER,1989,79.615814
Peru,PER,1990,78.70604
Peru,PER,1991,70.13512
Peru,PER,1992,70.800804
Peru,PER,1993,77.11245
Peru,PER,1994,77.73754
Peru,PER,1995,74.36916
Peru,PER,1996,73.482025
Peru,PER,1997,72.595474
Peru,PER,1998,70.12506
Peru,PER,1999,64.13437
Peru,PER,2000,60.022717
Peru,PER,2001,58.586086
Peru,PER,2002,56.960037
Peru,PER,2003,55.029415
Peru,PER,2004,54.542706
Peru,PER,2005,61.89305
Peru,PER,2006,64.431206
Peru,PER,2007,63.79315
Peru,PER,2008,66.30551
Peru,PER,2009,80.166306
Peru,PER,2010,84.63671
Peru,PER,2011,81.0358
Peru,PER,2012,79.84143
Peru,PER,2013,85.06722
Peru,PER,2014,87.706795
Peru,PER,2015,76.00684
Peru,PER,2016,68.0217
Peru,PER,2017,66.21478
Peru,PER,2018,68.12629
Peru,PER,2019,71.00466
Peru,PER,2020,63.575005
Peru,PER,2021,61.69799
Peru,PER,2022,62.660515
Qatar,QAT,1965,134.96996
Qatar,QAT,1966,168.56763
Qatar,QAT,1967,187.68355
Qatar,QAT,1968,197.49146
Qatar,QAT,1969,206.2202
Qatar,QAT,1970,210.27509
Qatar,QAT,1971,249.08618
Qatar,QAT,1972,279.9732
Qatar,QAT,1973,330.18402
Qatar,QAT,1974,300.06198
Qatar,QAT,1975,253.14108
Qatar,QAT,1976,282.8775
Qatar,QAT,1977,251.98256
Qatar,QAT,1978,280.3668
Qatar,QAT,1979,293.11072
Qatar,QAT,1980,275.31665
Qatar,QAT,1981,240.69855
Qatar,QAT,1982,196.26921
Qatar,QAT,1983,178.5046
Qatar,QAT,1984,199.42004
Qatar,QAT,1985,178.14629
Qatar,QAT,1986,200.86798
Qatar,QAT,1987,177.60414
Qatar,QAT,1988,205.23705
Qatar,QAT,1989,228.99637
Qatar,QAT,1990,245.6507
Qatar,QAT,1991,237.2873
Qatar,QAT,1992,274.47525
Qatar,QAT,1993,253.68784
Qatar,QAT,1994,248.28114
Qatar,QAT,1995,253.89717
Qatar,QAT,1996,315.21988
Qatar,QAT,1997,386.96454
Qatar,QAT,1998,390.20615
Qatar,QAT,1999,398.6554
Qatar,QAT,2000,467.28427
Qatar,QAT,2001,465.19556
Qatar,QAT,2002,434.17203
Qatar,QAT,2003,509.2333
Qatar,QAT,2004,580.2947
Qatar,QAT,2005,611.25684
Qatar,QAT,2006,659.2999
Qatar,QAT,2007,668.2696
Qatar,QAT,2008,750.18787
Qatar,QAT,2009,725.67804
Qatar,QAT,2010,824.8058
Qatar,QAT,2011,904.16223
Qatar,QAT,2012,952.5738
Qatar,QAT,2013,949.98724
Qatar,QAT,2014,928.8421
Qatar,QAT,2015,899.8932
Qatar,QAT,2016,902.2269
Qatar,QAT,2017,869.83575
Qatar,QAT,2018,873.32007
Qatar,QAT,2019,840.89795
Qatar,QAT,2020,833.2996
Qatar,QAT,2021,846.9084
Qatar,QAT,2022,861.59503
Romania,ROU,1965,149.10823
Romania,ROU,1966,152.06226
Romania,ROU,1967,156.49329
Romania,ROU,1968,157.41205
Romania,ROU,1969,157.53998
Romania,ROU,1970,159.0635
Romania,ROU,1971,163.9016
Romania,ROU,1972,167.79765
Romania,ROU,1973,170.22832
Romania,ROU,1974,172.5427
Romania,ROU,1975,174.21739
Romania,ROU,1976,175.4967
Romania,ROU,1977,174.9152
Romania,ROU,1978,164.14583
Romania,ROU,1979,147.85219
Romania,ROU,1980,139.57164
Romania,ROU,1981,141.11842
Romania,ROU,1982,142.25816
Romania,ROU,1983,140.5253
Romania,ROU,1984,138.8971
Romania,ROU,1985,130.81424
Romania,ROU,1986,123.91765
Romania,ROU,1987,116.69543
Romania,ROU,1988,114.42757
Romania,ROU,1989,111.91549
Romania,ROU,1990,94.62167
Romania,ROU,1991,81.50304
Romania,ROU,1992,79.39801
Romania,ROU,1993,80.58427
Romania,ROU,1994,81.10762
Romania,ROU,1995,80.84013
Romania,ROU,1996,79.68877
Romania,ROU,1997,78.5025
Romania,ROU,1998,76.21139
Romania,ROU,1999,74.187775
Romania,ROU,2000,73.11781
Romania,ROU,2001,72.54794
Romania,ROU,2002,70.61736
Romania,ROU,2003,68.5007
Romania,ROU,2004,66.34915
Romania,ROU,2005,63.232307
Romania,ROU,2006,58.103477
Romania,ROU,2007,55.18435
Romania,ROU,2008,54.88197
Romania,ROU,2009,52.31174
Romania,ROU,2010,49.85781
Romania,ROU,2011,49.10186
Romania,ROU,2012,46.31066
Romania,ROU,2013,48.04353
Romania,ROU,2014,47.12476
Romania,ROU,2015,46.55489
Romania,ROU,2016,44.217262
Romania,ROU,2017,42.26342
Romania,ROU,2018,41.60051
Romania,ROU,2019,41.48421
Romania,ROU,2020,40.20491
Romania,ROU,2021,38.63486
Romania,ROU,2022,36.30886
Russia,RUS,1985,6307.019
Russia,RUS,1986,6526.547
Russia,RUS,1987,6623.0645
Russia,RUS,1988,6614.9
Russia,RUS,1989,6422.3887
Russia,RUS,1990,5999.8125
Russia,RUS,1991,5372.4087
Russia,RUS,1992,4638.16
Russia,RUS,1993,4127.1963
Russia,RUS,1994,3693.4321
Russia,RUS,1995,3614.0107
Russia,RUS,1996,3522.4128
Russia,RUS,1997,3575.2947
Russia,RUS,1998,3539.474
Russia,RUS,1999,3544.452
Russia,RUS,2000,3798.947
Russia,RUS,2001,4090.0337
Russia,RUS,2002,4462.3774
Russia,RUS,2003,4951.0513
Russia,RUS,2004,5388.0737
Russia,RUS,2005,5522.1504
Russia,RUS,2006,5655.1367
Russia,RUS,2007,5783.959
Russia,RUS,2008,5748.177
Russia,RUS,2009,5830.85
Russia,RUS,2010,5958.2305
Russia,RUS,2011,6041.363
Russia,RUS,2012,6125.9355
Russia,RUS,2013,6189.7603
Russia,RUS,2014,6250.2017
Russia,RUS,2015,6333.144
Russia,RUS,2016,6495.112
Russia,RUS,2017,6495.898
Russia,RUS,2018,6604.5015
Russia,RUS,2019,6668.512
Russia,RUS,2020,6098.4463
Russia,RUS,2021,6266.0537
Russia,RUS,2022,6379.2515
Saudi Arabia,SAU,1965,1291.2112
Saudi Arabia,SAU,1966,1523.1675
Saudi Arabia,SAU,1967,1643.169
Saudi Arabia,SAU,1968,1793.6106
Saudi Arabia,SAU,1969,1892.793
Saudi Arabia,SAU,1970,2234.9546
Saudi Arabia,SAU,1971,2800.4424
Saudi Arabia,SAU,1972,3538.2239
Saudi Arabia,SAU,1973,4466.09
Saudi Arabia,SAU,1974,4996.796
Saudi Arabia,SAU,1975,4179.089
Saudi Arabia,SAU,1976,5085.341
Saudi Arabia,SAU,1977,5447.446
Saudi Arabia,SAU,1978,4936.231
Saudi Arabia,SAU,1979,5675.5664
Saudi Arabia,SAU,1980,5929.0127
Saudi Arabia,SAU,1981,5888.819
Saudi Arabia,SAU,1982,3956.3428
Saudi Arabia,SAU,1983,2794.4504
Saudi Arabia,SAU,1984,2547.3987
Saudi Arabia,SAU,1985,2001.202
Saudi Arabia,SAU,1986,2937.7393
Saudi Arabia,SAU,1987,2484.2625
Saudi Arabia,SAU,1988,3178.5789
Saudi Arabia,SAU,1989,3153.7424
Saudi Arabia,SAU,1990,3984.946
Saudi Arabia,SAU,1991,4981.6616
Saudi Arabia,SAU,1992,5141.365
Saudi Arabia,SAU,1993,4992.883
Saudi Arabia,SAU,1994,5026.3213
Saudi Arabia,SAU,1995,5015.5874
Saudi Arabia,SAU,1996,5087.378
Saudi Arabia,SAU,1997,5024.416
Saudi Arabia,SAU,1998,5178.7773
Saudi Arabia,SAU,1999,4751.1567
Saudi Arabia,SAU,2000,5099.946
Saudi Arabia,SAU,2001,4974.1143
Saudi Arabia,SAU,2002,4536.3174
Saudi Arabia,SAU,2003,5355.6123
Saudi Arabia,SAU,2004,5731.1167
Saudi Arabia,SAU,2005,6008.3857
Saudi Arabia,SAU,2006,5918.9785
Saudi Arabia,SAU,2007,5686.37
Saudi Arabia,SAU,2008,5930.9995
Saudi Arabia,SAU,2009,5338.2544
Saudi Arabia,SAU,2010,5388.1865
Saudi Arabia,SAU,2011,6079.007
Saudi Arabia,SAU,2012,6387.4927
Saudi Arabia,SAU,2013,6261.744
Saudi Arabia,SAU,2014,6324.668
Saudi Arabia,SAU,2015,6606.238
Saudi Arabia,SAU,2016,6823.4634
Saudi Arabia,SAU,2017,6504.885
Saudi Arabia,SAU,2018,6708.389
Saudi Arabia,SAU,2019,6472.84
Saudi Arabia,SAU,2020,6042.749
Saudi Arabia,SAU,2021,5989.718
Saudi Arabia,SAU,2022,6665.056
South America,,1965,2553.3594
South America,,1966,2515.096
South America,,1967,2667.0103
South America,,1968,2732.766
South America,,1969,2758.2354
South America,,1970,2845.4517
South America,,1971,2783.863
South America,,1972,2641.843
South America,,1973,2802.2776
South America,,1974,2531.0415
South America,,1975,2102.856
South America,,1976,2088.418
South America,,1977,2059.9644
South America,,1978,2062.4429
South America,,1979,2226.536
South America,,1980,2136.1929
South America,,1981,2129.2402
South America,,1982,2036.833
South America,,1983,2025.0566
South America,,1984,2135.776
South America,,1985,2126.575
South America,,1986,2290.4087
South America,,1987,2265.7083
South America,,1988,2391.0156
South America,,1989,2419.7979
South America,,1990,2623.5894
South America,,1991,2771.913
South America,,1992,2837.545
South America,,1993,2952.8865
South America,,1994,3130.1565
South America,,1995,3387.4302
South America,,1996,3625.7402
South America,,1997,3783.9175
South America,,1998,4004.8755
South America,,1999,3866.6206
South America,,2000,3888.4536
South America,,2001,3940.319
South America,,2002,3880.9075
South America,,2003,3843.0835
South America,,2004,4139.839
South America,,2005,4217.2666
South America,,2006,4300.9463
South America,,2007,4229.784
South America,,2008,4302.7295
South America,,2009,4272.1304
South America,,2010,4289.6763
South America,,2011,4327.5083
South America,,2012,4303.663
South America,,2013,4313.2104
South America,,2014,4470.6104
South America,,2015,4679.249
South America,,2016,4461.6504
South America,,2017,4258.221
South America,,2018,3896.0193
South America,,2019,3689.3164
South America,,2020,3485.1924
South America,,2021,3471.0664
South America,,2022,3728.8533
South Sudan,SSD,2012,17.831106
South Sudan,SSD,2013,57.131416
South Sudan,SSD,2014,88.99592
South Sudan,SSD,2015,84.63416
South Sudan,SSD,2016,78.520805
South Sudan,SSD,2017,84.326416
South Sudan,SSD,2018,82.66252
South Sudan,SSD,2019,98.25599
South Sudan,SSD,2020,94.508026
South Sudan,SSD,2021,87.407585
South Sudan,SSD,2022,80.803566
South and Central America (EI),,1965,2631.623
South and Central America (EI),,1966,2603.855
South and Central America (EI),,1967,2771.2913
South and Central America (EI),,1968,2845.382
South and Central America (EI),,1969,2851.0593
South and Central America (EI),,1970,2927.9377
South and Central America (EI),,1971,2859.5596
South and Central America (EI),,1972,2724.5808
South and Central America (EI),,1973,2899.4946
South and Central America (EI),,1974,2640.8254
South and Central America (EI),,1975,2230.0789
South and Central America (EI),,1976,2213.989
South and Central America (EI),,1977,2195.1052
South and Central America (EI),,1978,2199.0442
South and Central America (EI),,1979,2354.5408
South and Central America (EI),,1980,2264.7192
South and Central America (EI),,1981,2243.898
South and Central America (EI),,1982,2149.1875
South and Central America (EI),,1983,2130.5247
South and Central America (EI),,1984,2246.714
South and Central America (EI),,1985,2240.405
South and Central America (EI),,1986,2401.5437
South and Central America (EI),,1987,2367.776
South and Central America (EI),,1988,2488.7437
South and Central America (EI),,1989,2516.527
South and Central America (EI),,1990,2721.1543
South and Central America (EI),,1991,2868.786
South and Central America (EI),,1992,2933.0122
South and Central America (EI),,1993,3046.0103
South and Central America (EI),,1994,3229.2788
South and Central America (EI),,1995,3489.7197
South and Central America (EI),,1996,3730.5679
South and Central America (EI),,1997,3888.8875
South and Central America (EI),,1998,4116.0493
South and Central America (EI),,1999,3984.87
South and Central America (EI),,2000,4010.4692
South and Central America (EI),,2001,4060.466
South and Central America (EI),,2002,4024.2664
South and Central America (EI),,2003,3991.5676
South and Central America (EI),,2004,4274.1094
South and Central America (EI),,2005,4358.1787
South and Central America (EI),,2006,4442.072
South and Central America (EI),,2007,4359.3125
South and Central America (EI),,2008,4429.419
South and Central America (EI),,2009,4394.867
South and Central America (EI),,2010,4408.0347
South and Central America (EI),,2011,4440.7593
South and Central America (EI),,2012,4407.8228
South and Central America (EI),,2013,4414.6426
South and Central America (EI),,2014,4571.3193
South and Central America (EI),,2015,4775.9165
South and Central America (EI),,2016,4549.4087
South and Central America (EI),,2017,4345.679
South and Central America (EI),,2018,3976.8162
South and Central America (EI),,2019,3766.4216
South and Central America (EI),,2020,3557.7373
South and Central America (EI),,2021,3541.944
South and Central America (EI),,2022,3797.0115
Sudan,SDN,1993,1.1457355
Sudan,SDN,1994,1.1457355
Sudan,SDN,1995,1.1457355
Sudan,SDN,1996,2.8721862
Sudan,SDN,1997,5.15581
Sudan,SDN,1998,6.874413
Sudan,SDN,1999,36.090668
Sudan,SDN,2000,102.90004
Sudan,SDN,2001,119.73402
Sudan,SDN,2002,135.30247
Sudan,SDN,2003,150.166
Sudan,SDN,2004,167.2401
Sudan,SDN,2005,168.24004
Sudan,SDN,2006,204.03307
Sudan,SDN,2007,276.76138
Sudan,SDN,2008,262.48993
Sudan,SDN,2009,272.2339
Sudan,SDN,2010,264.7055
Sudan,SDN,2011,166.70581
Sudan,SDN,2012,59.22879
Sudan,SDN,2013,67.51441
Sudan,SDN,2014,68.51756
Sudan,SDN,2015,62.47819
Sudan,SDN,2017,40.109055
Sudan,SDN,2018,42.506786
Sudan,SDN,2019,41.34308
Sudan,SDN,2020,36.401024
Sudan,SDN,2021,36.712654
Sudan,SDN,2022,35.488167
Syria,SYR,1968,12.19484
Syria,SYR,1969,30.693363
Syria,SYR,1970,49.22521
Syria,SYR,1971,61.386726
Syria,SYR,1972,67.94268
Syria,SYR,1973,64.282326
Syria,SYR,1974,74.70649
Syria,SYR,1975,111.19105
Syria,SYR,1976,116.722046
Syria,SYR,1977,105.978966
Syria,SYR,1978,103.6625
Syria,SYR,1979,96.71305
Syria,SYR,1980,91.751656
Syria,SYR,1981,94.975685
Syria,SYR,1982,89.76361
Syria,SYR,1983,93.238335
Syria,SYR,1984,94.07448
Syria,SYR,1985,92.25454
Syria,SYR,1986,116.05662
Syria,SYR,1987,133.54651
Syria,SYR,1988,155.51389
Syria,SYR,1989,196.96135
Syria,SYR,1990,235.21815
Syria,SYR,1991,272.954
Syria,SYR,1992,298.13672
Syria,SYR,1993,327.12857
Syria,SYR,1994,325.47263
Syria,SYR,1995,344.38824
Syria,SYR,1996,339.5189
Syria,SYR,1997,333.39658
Syria,SYR,1998,332.8291
Syria,SYR,1999,334.38037
Syria,SYR,2000,326.75964
Syria,SYR,2001,347.75262
Syria,SYR,2002,380.76596
Syria,SYR,2003,366.92746
Syria,SYR,2004,273.18494
Syria,SYR,2005,251.98462
Syria,SYR,2006,236.34837
Syria,SYR,2007,226.50336
Syria,SYR,2008,228.28531
Syria,SYR,2009,224.76598
Syria,SYR,2010,215.50005
Syria,SYR,2011,197.11725
Syria,SYR,2012,93.95683
Syria,SYR,2013,31.24378
Syria,SYR,2014,16.979202
Syria,SYR,2015,13.930833
Syria,SYR,2016,12.807587
Syria,SYR,2017,12.546561
Syria,SYR,2018,12.22353
Syria,SYR,2019,17.568169
Syria,SYR,2020,22.843414
Syria,SYR,2021,53.479633
Syria,SYR,2022,53.077442
Thailand,THA,1981,0.7787622
Thailand,THA,1982,2.806905
Thailand,THA,1983,6.8033895
Thailand,THA,1984,12.351028
Thailand,THA,1985,23.377903
Thailand,THA,1986,22.965563
Thailand,THA,1987,21.104242
Thailand,THA,1988,24.180489
Thailand,THA,1989,23.819426
Thailand,THA,1990,28.371239
Thailand,THA,1991,32.836124
Thailand,THA,1992,38.406845
Thailand,THA,1993,39.468914
Thailand,THA,1994,39.733795
Thailand,THA,1995,38.619038
Thailand,THA,1996,43.918797
Thailand,THA,1997,49.89238
Thailand,THA,1998,51.891117
Thailand,THA,1999,56.512978
Thailand,THA,2000,82.92943
Thailand,THA,2001,90.50177
Thailand,THA,2002,99.43188
Thailand,THA,2003,116.088844
Thailand,THA,2004,113.605606
Thailand,THA,2005,138.73035
Thailand,THA,2006,151.06125
Thailand,THA,2007,159.3455
Thailand,THA,2008,168.27225
Thailand,THA,2009,174.30222
Thailand,THA,2010,177.12204
Thailand,THA,2011,183.92622
Thailand,THA,2012,200.86676
Thailand,THA,2013,198.80962
Thailand,THA,2014,196.39471
Thailand,THA,2015,204.66713
Thailand,THA,2016,210.82658
Thailand,THA,2017,204.25745
Thailand,THA,2018,197.32396
Thailand,THA,2019,196.86758
Thailand,THA,2020,176.03467
Thailand,THA,2021,163.69745
Thailand,THA,2022,134.91685
Trinidad and Tobago,TTO,1965,77.58907
Trinidad and Tobago,TTO,1966,87.956665
Trinidad and Tobago,TTO,1967,102.93206
Trinidad and Tobago,TTO,1968,110.312996
Trinidad and Tobago,TTO,1969,90.42838
Trinidad and Tobago,TTO,1970,80.63677
Trinidad and Tobago,TTO,1971,74.301025
Trinidad and Tobago,TTO,1972,81.43525
Trinidad and Tobago,TTO,1973,95.61217
Trinidad and Tobago,TTO,1974,107.70769
Trinidad and Tobago,TTO,1975,124.41102
Trinidad and Tobago,TTO,1976,122.44165
Trinidad and Tobago,TTO,1977,131.89873
Trinidad and Tobago,TTO,1978,132.4747
Trinidad and Tobago,TTO,1979,123.25906
Trinidad and Tobago,TTO,1980,122.44165
Trinidad and Tobago,TTO,1981,108.859634
Trinidad and Tobago,TTO,1982,101.947914
Trinidad and Tobago,TTO,1983,92.15631
Trinidad and Tobago,TTO,1984,98.18435
Trinidad and Tobago,TTO,1985,100.4331
Trinidad and Tobago,TTO,1986,96.50558
Trinidad and Tobago,TTO,1987,88.54622
Trinidad and Tobago,TTO,1988,86.58319
Trinidad and Tobago,TTO,1989,85.4033
Trinidad and Tobago,TTO,1990,85.770645
Trinidad and Tobago,TTO,1991,84.251305
Trinidad and Tobago,TTO,1992,80.81669
Trinidad and Tobago,TTO,1993,75.04474
Trinidad and Tobago,TTO,1994,78.65932
Trinidad and Tobago,TTO,1995,78.33727
Trinidad and Tobago,TTO,1996,77.6378
Trinidad and Tobago,TTO,1997,74.86783
Trinidad and Tobago,TTO,1998,74.39617
Trinidad and Tobago,TTO,1999,77.276024
Trinidad and Tobago,TTO,2000,76.43616
Trinidad and Tobago,TTO,2001,73.56447
Trinidad and Tobago,TTO,2002,84.65373
Trinidad and Tobago,TTO,2003,89.189865
Trinidad and Tobago,TTO,2004,82.83301
Trinidad and Tobago,TTO,2005,94.30742
Trinidad and Tobago,TTO,2006,95.15004
Trinidad and Tobago,TTO,2007,83.64878
Trinidad and Tobago,TTO,2008,80.086205
Trinidad and Tobago,TTO,2009,79.109535
Trinidad and Tobago,TTO,2010,72.47567
Trinidad and Tobago,TTO,2011,68.34508
Trinidad and Tobago,TTO,2012,60.269722
Trinidad and Tobago,TTO,2013,59.410603
Trinidad and Tobago,TTO,2014,58.77991
Trinidad and Tobago,TTO,2015,56.10478
Trinidad and Tobago,TTO,2016,50.37355
Trinidad and Tobago,TTO,2017,50.93855
Trinidad and Tobago,TTO,2018,45.36544
Trinidad and Tobago,TTO,2019,42.569534
Trinidad and Tobago,TTO,2020,39.91337
Trinidad and Tobago,TTO,2021,40.58855
Trinidad and Tobago,TTO,2022,39.383175
Tunisia,TUN,1966,8.96673
Tunisia,TUN,1967,26.06283
Tunisia,TUN,1968,37.111332
Tunisia,TUN,1969,43.11241
Tunisia,TUN,1970,48.27613
Tunisia,TUN,1971,47.787674
Tunisia,TUN,1972,46.25251
Tunisia,TUN,1973,45.10114
Tunisia,TUN,1974,48.13657
Tunisia,TUN,1975,53.602673
Tunisia,TUN,1976,43.1473
Tunisia,TUN,1977,50.05552
Tunisia,TUN,1978,57.49872
Tunisia,TUN,1979,64.383675
Tunisia,TUN,1980,65.44201
Tunisia,TUN,1981,62.88341
Tunisia,TUN,1982,59.84798
Tunisia,TUN,1983,64.33716
Tunisia,TUN,1984,63.7324
Tunisia,TUN,1985,62.895042
Tunisia,TUN,1986,61.0575
